invoice_id,customer_id,date,due_date,total,amount_paid,status
INV016833,CUST0121,2024-07-20,2024-08-19,34894.95,34894.95,Paid
INV016850,CUST0176,2024-07-20,2024-08-19,15269.76,15269.76,Paid
INV016843,CUST0167,2024-07-20,2024-08-19,31202.3,31202.3,Paid
INV016893,CUST0277,2024-07-20,2024-08-19,42378.02,42378.02,Paid
INV016816,CUST0087,2024-07-20,2024-08-19,41869.75,41869.75,Paid
INV016807,CUST0051,2024-07-21,2024-08-20,24680.76,24680.76,Paid
INV016796,CUST0016,2024-07-21,2024-08-20,57726.88,57726.88,Paid
INV016806,CUST0050,2024-07-21,2024-08-20,30357.16,30357.16,Paid
INV016872,CUST0227,2024-07-21,2024-08-20,45524.38,45524.38,Paid
INV016794,CUST0006,2024-07-21,2024-08-20,43863.48,43863.48,Paid
INV016810,CUST0066,2024-07-21,2024-08-20,34805.19,34805.19,Paid
INV016938,CUST0363,2024-07-21,2024-08-20,34364.08,34364.08,Paid
INV016814,CUST0080,2024-07-21,2024-08-20,52010.34,52010.34,Paid
INV016812,CUST0077,2024-07-21,2024-08-20,19409.39,19409.39,Paid
INV016861,CUST0197,2024-07-21,2024-08-20,32236.47,32236.47,Paid
INV016865,CUST0203,2024-07-21,2024-08-20,14705.35,14705.35,Paid
INV016884,CUST0254,2024-07-21,2024-08-20,42267.28,42267.28,Paid
INV016848,CUST0174,2024-07-21,2024-08-20,45842.48,45842.48,Paid
INV016846,CUST0170,2024-07-21,2024-08-20,27376.56,27376.56,Paid
INV016879,CUST0242,2024-07-21,2024-08-20,36505.79,36505.79,Paid
INV016899,CUST0287,2024-07-21,2024-08-20,64726.96,64726.96,Paid
INV016837,CUST0130,2024-07-21,2024-08-20,53822.09,53822.09,Paid
INV016829,CUST0112,2024-07-21,2024-08-20,40671.39,40671.39,Paid
INV016825,CUST0102,2024-07-21,2024-08-20,50695.23,50695.23,Paid
INV016818,CUST0090,2024-07-21,2024-08-20,35962.53,35962.53,Paid
INV016894,CUST0278,2024-07-21,2024-08-20,41973.52,41973.52,Paid
INV016979,CUST0157,2024-07-22,2024-08-21,34619.05,34619.05,Paid
INV016958,CUST0075,2024-07-22,2024-08-21,47744.43,47744.43,Paid
INV017041,CUST0335,2024-07-22,2024-08-21,47522.55,47522.55,Paid
INV017025,CUST0282,2024-07-22,2024-08-21,40265.3,40265.3,Paid
INV016955,CUST0069,2024-07-22,2024-08-21,38895.63,38895.63,Paid
INV017043,CUST0339,2024-07-22,2024-08-21,45383.22,45383.22,Paid
INV017040,CUST0334,2024-07-22,2024-08-21,44277.9,44277.9,Paid
INV017035,CUST0320,2024-07-22,2024-08-21,32679.77,32679.77,Paid
INV016960,CUST0080,2024-07-22,2024-08-21,51119.9,51119.9,Paid
INV017013,CUST0240,2024-07-22,2024-08-21,44509.58,44509.58,Paid
INV017000,CUST0209,2024-07-22,2024-08-21,43118.35,43118.35,Paid
INV016984,CUST0173,2024-07-23,2024-08-22,49642.99,49642.99,Paid
INV016976,CUST0131,2024-07-23,2024-08-22,33411.22,33411.22,Paid
INV017037,CUST0323,2024-07-23,2024-08-22,48192.27,48192.27,Paid
INV016971,CUST0113,2024-07-23,2024-08-22,29681.58,29681.58,Paid
INV016986,CUST0178,2024-07-23,2024-08-22,14617.19,14617.19,Paid
INV017028,CUST0289,2024-07-23,2024-08-22,25318.73,25318.73,Paid
INV016993,CUST0193,2024-07-23,2024-08-22,32083.36,32083.36,Paid
INV017033,CUST0314,2024-07-23,2024-08-22,24349.09,24349.09,Paid
INV017006,CUST0223,2024-07-23,2024-08-22,47528.73,47528.73,Paid
INV016983,CUST0170,2024-07-23,2024-08-22,34052.32,34052.32,Paid
INV016989,CUST0184,2024-07-23,2024-08-22,39112.43,39112.43,Paid
INV017030,CUST0298,2024-07-23,2024-08-22,43987.46,43987.46,Paid
INV017016,CUST0246,2024-07-23,2024-08-22,32173.97,32173.97,Paid
INV016945,CUST0040,2024-07-23,2024-08-22,46485.91,46485.91,Paid
INV017045,CUST0342,2024-07-23,2024-08-22,64093.54,64093.54,Paid
INV016939,CUST0003,2024-07-23,2024-08-22,49724.09,49724.09,Paid
INV017017,CUST0252,2024-07-23,2024-08-22,55690.82,55690.82,Paid
INV017042,CUST0338,2024-07-24,2024-08-23,40713.45,40713.45,Paid
INV016987,CUST0182,2024-07-24,2024-08-23,43623.94,43623.94,Paid
INV016992,CUST0191,2024-07-24,2024-08-23,32488.82,32488.82,Paid
INV016994,CUST0194,2024-07-24,2024-08-23,27640.67,27640.67,Paid
INV016982,CUST0169,2024-07-24,2024-08-23,33528.47,33528.47,Paid
INV017027,CUST0285,2024-07-24,2024-08-23,29013.82,29013.82,Paid
INV017023,CUST0275,2024-07-24,2024-08-23,17620.36,17620.36,Paid
INV017024,CUST0277,2024-07-24,2024-08-23,36905.42,36905.42,Paid
INV016977,CUST0141,2024-07-24,2024-08-23,32883.3,32883.3,Paid
INV017011,CUST0230,2024-07-24,2024-08-23,54499.02,54499.02,Paid
INV016974,CUST0129,2024-07-24,2024-08-23,44525.07,44525.07,Paid
INV017051,CUST0364,2024-07-24,2024-08-23,42158.42,42158.42,Paid
INV016951,CUST0053,2024-07-24,2024-08-23,37618.21,37618.21,Paid
INV016998,CUST0200,2024-07-24,2024-08-23,46761.25,46761.25,Paid
INV016966,CUST0096,2024-07-24,2024-08-23,36066.76,36066.76,Paid
INV017005,CUST0220,2024-07-24,2024-08-23,42543.02,42543.02,Paid
INV017019,CUST0262,2024-07-24,2024-08-23,50745.65,50745.65,Paid
INV016995,CUST0195,2024-07-25,2024-08-24,44703.72,44703.72,Paid
INV016997,CUST0199,2024-07-25,2024-08-24,50975.65,50975.65,Paid
INV017032,CUST0304,2024-07-25,2024-08-24,36673.92,36673.92,Paid
INV017020,CUST0263,2024-07-25,2024-08-24,42292.74,42292.74,Paid
INV017053,CUST0366,2024-07-25,2024-08-24,34078.5,34078.5,Paid
INV016991,CUST0189,2024-07-25,2024-08-24,9520.42,6906.68,Partially Paid
INV017049,CUST0361,2024-07-25,2024-08-24,46243.03,46243.03,Paid
INV017050,CUST0362,2024-07-25,2024-08-24,33691.13,33691.13,Paid
INV016944,CUST0036,2024-07-25,2024-08-24,50523.69,50523.69,Paid
INV017026,CUST0284,2024-07-25,2024-08-24,48008.23,48008.23,Paid
INV016978,CUST0154,2024-07-25,2024-08-24,40673.47,40673.47,Paid
INV017012,CUST0234,2024-07-25,2024-08-24,37315.25,37315.25,Paid
INV017047,CUST0352,2024-07-25,2024-08-24,17840.54,17840.54,Paid
INV016970,CUST0108,2024-07-25,2024-08-24,76823.96,76823.96,Paid
INV016969,CUST0105,2024-07-25,2024-08-24,56936.23,56936.23,Paid
INV017038,CUST0324,2024-07-25,2024-08-24,59756.11,59756.11,Paid
INV016965,CUST0095,2024-07-25,2024-08-24,66160.25,66160.25,Paid
INV016957,CUST0072,2024-07-25,2024-08-24,43045.95,43045.95,Paid
INV016964,CUST0090,2024-07-25,2024-08-24,32437.64,32437.64,Paid
INV017009,CUST0228,2024-07-26,2024-08-25,75103.17,75103.17,Paid
INV017029,CUST0296,2024-07-26,2024-08-25,57662.63,57662.63,Paid
INV016947,CUST0042,2024-07-26,2024-08-25,52339.93,52339.93,Paid
INV016999,CUST0203,2024-07-26,2024-08-25,16007.4,16007.4,Paid
INV016941,CUST0007,2024-07-26,2024-08-25,51642.49,51642.49,Paid
INV016943,CUST0018,2024-07-26,2024-08-25,33920.34,33920.34,Paid
INV016949,CUST0048,2024-07-26,2024-08-25,39963.65,39963.65,Paid
INV016954,CUST0061,2024-07-26,2024-08-25,40911.44,40911.44,Paid
INV016956,CUST0071,2024-07-26,2024-08-25,60147.4,60147.4,Paid
INV017001,CUST0211,2024-07-26,2024-08-25,35291.33,35291.33,Paid
INV016961,CUST0083,2024-07-26,2024-08-25,50286.88,50286.88,Paid
INV017036,CUST0322,2024-07-26,2024-08-25,44584.44,44584.44,Paid
INV016975,CUST0130,2024-07-26,2024-08-25,43805.08,43805.08,Paid
INV016981,CUST0168,2024-07-26,2024-08-25,43801.25,43801.25,Paid
INV016988,CUST0183,2024-07-26,2024-08-25,47523.4,47523.4,Paid
INV016990,CUST0186,2024-07-26,2024-08-25,37058.96,37058.96,Paid
INV016962,CUST0085,2024-07-26,2024-08-25,43384.07,43384.07,Paid
INV017022,CUST0271,2024-07-26,2024-08-25,24041.3,24041.3,Paid
INV017034,CUST0317,2024-07-27,2024-08-26,38658.8,38658.8,Paid
INV017048,CUST0356,2024-07-27,2024-08-26,30201.16,30201.16,Paid
INV017002,CUST0214,2024-07-27,2024-08-26,54746.13,54746.13,Paid
INV017018,CUST0261,2024-07-27,2024-08-26,38498.93,38498.93,Paid
INV016967,CUST0101,2024-07-27,2024-08-26,41348.25,41348.25,Paid
INV016952,CUST0055,2024-07-27,2024-08-26,42411.05,42411.05,Paid
INV016972,CUST0119,2024-07-27,2024-08-26,26392.04,26392.04,Paid
INV016980,CUST0166,2024-07-27,2024-08-26,51654.18,51654.18,Paid
INV016963,CUST0087,2024-07-27,2024-08-26,36960.0,36960.0,Paid
INV016959,CUST0077,2024-07-27,2024-08-26,19041.14,19041.14,Paid
INV017007,CUST0224,2024-07-27,2024-08-26,21819.03,21819.03,Paid
INV017008,CUST0227,2024-07-27,2024-08-26,45640.39,45640.39,Paid
INV017014,CUST0241,2024-07-27,2024-08-26,44140.23,44140.23,Paid
INV017004,CUST0218,2024-07-27,2024-08-26,45564.68,45564.68,Paid
INV016942,CUST0015,2024-07-28,2024-08-27,34856.33,34856.33,Paid
INV016946,CUST0041,2024-07-28,2024-08-27,61818.76,61818.76,Paid
INV016950,CUST0049,2024-07-28,2024-08-27,30549.96,30549.96,Paid
INV017021,CUST0268,2024-07-28,2024-08-27,55363.98,55363.98,Paid
INV016940,CUST0006,2024-07-28,2024-08-27,47540.61,47540.61,Paid
INV017044,CUST0341,2024-07-28,2024-08-27,47489.31,47489.31,Paid
INV017052,CUST0365,2024-07-28,2024-08-27,58349.52,58349.52,Paid
INV016948,CUST0043,2024-07-28,2024-08-27,33519.59,33519.59,Paid
INV017046,CUST0347,2024-07-28,2024-08-27,36481.22,36481.22,Paid
INV017039,CUST0330,2024-07-28,2024-08-27,19369.34,19369.34,Paid
INV016968,CUST0103,2024-07-28,2024-08-27,53287.96,22498.31,Partially Paid
INV016973,CUST0121,2024-07-28,2024-08-27,29206.14,29206.14,Paid
INV016985,CUST0174,2024-07-28,2024-08-27,54265.39,54265.39,Paid
INV016996,CUST0198,2024-07-28,2024-08-27,45253.82,45253.82,Paid
INV017003,CUST0216,2024-07-28,2024-08-27,27155.97,27155.97,Paid
INV017031,CUST0302,2024-07-28,2024-08-27,38986.97,38986.97,Paid
INV017010,CUST0229,2024-07-28,2024-08-27,27677.54,27677.54,Paid
INV017015,CUST0244,2024-07-28,2024-08-27,38773.67,38773.67,Paid
INV016953,CUST0057,2024-07-28,2024-08-27,37854.13,37854.13,Paid
INV017170,CUST0340,2024-07-29,2024-08-28,21069.09,21069.09,Paid
INV017084,CUST0099,2024-07-29,2024-08-28,54722.39,54722.39,Paid
INV017168,CUST0330,2024-07-29,2024-08-28,18375.17,18375.17,Paid
INV017094,CUST0128,2024-07-29,2024-08-28,41984.15,41984.15,Paid
INV017097,CUST0134,2024-07-29,2024-08-28,47672.9,47672.9,Paid
INV017101,CUST0152,2024-07-29,2024-08-28,24498.36,24498.36,Paid
INV017148,CUST0273,2024-07-29,2024-08-28,25998.77,25998.77,Paid
INV017105,CUST0160,2024-07-29,2024-08-28,41952.87,41952.87,Paid
INV017155,CUST0290,2024-07-29,2024-08-28,43953.43,43953.43,Paid
INV017116,CUST0192,2024-07-29,2024-08-28,28601.28,28601.28,Paid
INV017145,CUST0268,2024-07-29,2024-08-28,53340.06,53340.06,Paid
INV017138,CUST0258,2024-07-29,2024-08-28,40219.02,40219.02,Paid
INV017137,CUST0255,2024-07-29,2024-08-28,35499.33,35499.33,Paid
INV017104,CUST0159,2024-07-29,2024-08-28,22802.86,22802.86,Paid
INV017177,CUST0353,2024-07-29,2024-08-28,45211.63,45211.63,Paid
INV017078,CUST0067,2024-07-29,2024-08-28,40800.47,40800.47,Paid
INV017068,CUST0040,2024-07-29,2024-08-28,46661.76,46661.76,Paid
INV017060,CUST0018,2024-07-29,2024-08-28,32337.04,32337.04,Paid
INV017067,CUST0038,2024-07-29,2024-08-28,72232.84,72232.84,Paid
INV017066,CUST0036,2024-07-29,2024-08-28,43067.17,43067.17,Paid
INV017180,CUST0357,2024-07-29,2024-08-28,38793.68,38793.68,Paid
INV017055,CUST0006,2024-07-30,2024-08-29,52185.7,52185.7,Paid
INV017109,CUST0173,2024-07-30,2024-08-29,49717.04,49717.04,Paid
INV017108,CUST0171,2024-07-30,2024-08-29,16109.5,16109.5,Paid
INV017156,CUST0297,2024-07-30,2024-08-29,16494.39,16494.39,Paid
INV017103,CUST0157,2024-07-30,2024-08-29,39720.96,39720.96,Paid
INV017121,CUST0203,2024-07-30,2024-08-29,15901.82,15901.82,Paid
INV017100,CUST0149,2024-07-30,2024-08-29,35776.07,35776.07,Paid
INV017159,CUST0303,2024-07-30,2024-08-29,27071.76,27071.76,Paid
INV017183,CUST0361,2024-07-30,2024-08-29,47947.49,47947.49,Paid
INV017111,CUST0182,2024-07-30,2024-08-29,39110.87,39110.87,Paid
INV017090,CUST0121,2024-07-30,2024-08-29,32313.27,32313.27,Paid
INV017162,CUST0312,2024-07-30,2024-08-29,22821.0,22821.0,Paid
INV017112,CUST0183,2024-07-30,2024-08-29,56541.74,56541.74,Paid
INV017131,CUST0239,2024-07-30,2024-08-29,26930.1,26930.1,Paid
INV017073,CUST0050,2024-07-30,2024-08-29,25653.18,25653.18,Paid
INV017074,CUST0051,2024-07-30,2024-08-29,24053.71,24053.71,Paid
INV017082,CUST0087,2024-07-30,2024-08-29,39497.61,39497.61,Paid
INV017175,CUST0351,2024-07-30,2024-08-29,27071.43,27071.43,Paid
INV017081,CUST0083,2024-07-30,2024-08-29,45391.95,45391.95,Paid
INV017086,CUST0103,2024-07-30,2024-08-29,57063.48,57063.48,Paid
INV017110,CUST0174,2024-07-31,2024-08-30,46600.07,0.0,Overdue
INV017120,CUST0200,2024-07-31,2024-08-30,46625.81,46625.81,Paid
INV017059,CUST0016,2024-07-31,2024-08-30,55473.1,55473.1,Paid
INV017172,CUST0342,2024-07-31,2024-08-30,60910.29,60910.29,Paid
INV017077,CUST0061,2024-07-31,2024-08-30,36442.18,36442.18,Paid
INV017149,CUST0278,2024-07-31,2024-08-30,51693.86,51693.86,Paid
INV017142,CUST0264,2024-07-31,2024-08-30,18013.14,18013.14,Paid
INV017113,CUST0187,2024-07-31,2024-08-30,50199.8,50199.8,Paid
INV017181,CUST0359,2024-07-31,2024-08-30,27519.31,27519.31,Paid
INV017095,CUST0129,2024-07-31,2024-08-30,42725.92,42725.92,Paid
INV017063,CUST0032,2024-07-31,2024-08-30,34535.4,34535.4,Paid
INV017092,CUST0126,2024-07-31,2024-08-30,42372.53,42372.53,Paid
INV017140,CUST0262,2024-07-31,2024-08-30,46930.71,46930.71,Paid
INV017166,CUST0319,2024-07-31,2024-08-30,54477.99,33127.85,Partially Paid
INV017114,CUST0189,2024-07-31,2024-08-30,9857.02,9857.02,Paid
INV017169,CUST0338,2024-07-31,2024-08-30,41846.71,41846.71,Paid
INV017099,CUST0141,2024-07-31,2024-08-30,32209.97,32209.97,Paid
INV017119,CUST0199,2024-08-01,2024-08-31,51541.88,51541.88,Paid
INV017061,CUST0030,2024-08-01,2024-08-31,39806.05,39806.05,Paid
INV017125,CUST0221,2024-08-01,2024-08-31,26619.88,26619.88,Paid
INV017141,CUST0263,2024-08-01,2024-08-31,46687.58,0.0,Overdue
INV017185,CUST0365,2024-08-01,2024-08-31,50262.14,50262.14,Paid
INV017150,CUST0280,2024-08-01,2024-08-31,47948.53,47948.53,Paid
INV017135,CUST0253,2024-08-01,2024-08-31,49876.55,49876.55,Paid
INV017058,CUST0015,2024-08-01,2024-08-31,35740.72,35740.72,Paid
INV017107,CUST0169,2024-08-01,2024-08-31,38480.75,38480.75,Paid
INV017069,CUST0041,2024-08-01,2024-08-31,69090.03,69090.03,Paid
INV017098,CUST0135,2024-08-01,2024-08-31,27823.78,27823.78,Paid
INV017161,CUST0306,2024-08-01,2024-08-31,72141.72,72141.72,Paid
INV017088,CUST0109,2024-08-01,2024-08-31,40932.95,40932.95,Paid
INV017087,CUST0105,2024-08-01,2024-08-31,60833.54,60833.54,Paid
INV017065,CUST0035,2024-08-01,2024-08-31,28714.56,28714.56,Paid
INV017083,CUST0094,2024-08-01,2024-08-31,51525.07,51525.07,Paid
INV017153,CUST0288,2024-08-01,2024-08-31,33450.02,33450.02,Paid
INV017157,CUST0300,2024-08-02,2024-09-01,49465.77,49465.77,Paid
INV017186,CUST0367,2024-08-02,2024-09-01,44103.62,44103.62,Paid
INV017178,CUST0355,2024-08-02,2024-09-01,28285.82,28285.82,Paid
INV017179,CUST0356,2024-08-02,2024-09-01,27719.11,19560.94,Partially Paid
INV017128,CUST0228,2024-08-02,2024-09-01,66171.05,66171.05,Paid
INV017076,CUST0057,2024-08-02,2024-09-01,36935.08,36935.08,Paid
INV017117,CUST0194,2024-08-02,2024-09-01,32920.34,32920.34,Paid
INV017118,CUST0195,2024-08-02,2024-09-01,49908.9,49908.9,Paid
INV017093,CUST0127,2024-08-02,2024-09-01,48927.58,48927.58,Paid
INV017085,CUST0102,2024-08-02,2024-09-01,43633.07,43633.07,Paid
INV017080,CUST0079,2024-08-02,2024-09-01,36678.56,36678.56,Paid
INV017106,CUST0166,2024-08-02,2024-09-01,50341.91,50341.91,Paid
INV017057,CUST0009,2024-08-02,2024-09-01,32981.96,32981.96,Paid
INV017070,CUST0043,2024-08-02,2024-09-01,43193.83,43193.83,Paid
INV017072,CUST0048,2024-08-03,2024-09-02,32439.81,32439.81,Paid
INV017176,CUST0352,2024-08-03,2024-09-02,21308.09,21308.09,Paid
INV017173,CUST0343,2024-08-03,2024-09-02,20870.75,20870.75,Paid
INV017158,CUST0301,2024-08-03,2024-09-02,30377.35,30377.35,Paid
INV017171,CUST0341,2024-08-03,2024-09-02,49449.1,49449.1,Paid
INV017064,CUST0033,2024-08-03,2024-09-02,46151.91,46151.91,Paid
INV017163,CUST0313,2024-08-03,2024-09-02,29830.35,29830.35,Paid
INV017184,CUST0363,2024-08-03,2024-09-02,37290.41,37290.41,Paid
INV017056,CUST0008,2024-08-03,2024-09-02,21777.2,21777.2,Paid
INV017160,CUST0304,2024-08-03,2024-09-02,37771.03,37771.03,Paid
INV017096,CUST0131,2024-08-03,2024-09-02,29398.76,29398.76,Paid
INV017187,CUST0368,2024-08-03,2024-09-02,17882.05,17882.05,Paid
INV017134,CUST0249,2024-08-03,2024-09-02,43584.19,43584.19,Paid
INV017167,CUST0327,2024-08-03,2024-09-02,24445.45,0.0,Overdue
INV017139,CUST0261,2024-08-03,2024-09-02,33693.11,33693.11,Paid
INV017126,CUST0223,2024-08-03,2024-09-02,42232.6,42232.6,Paid
INV017146,CUST0270,2024-08-03,2024-09-02,37048.03,37048.03,Paid
INV017144,CUST0267,2024-08-03,2024-09-02,47814.93,47814.93,Paid
INV017129,CUST0230,2024-08-03,2024-09-02,60188.52,60188.52,Paid
INV017143,CUST0266,2024-08-03,2024-09-02,44455.47,44455.47,Paid
INV017132,CUST0244,2024-08-03,2024-09-02,45664.19,45664.19,Paid
INV017130,CUST0235,2024-08-03,2024-09-02,50884.37,50884.37,Paid
INV017182,CUST0360,2024-08-04,2024-09-03,64399.31,64399.31,Paid
INV017062,CUST0031,2024-08-04,2024-09-03,21735.45,21735.45,Paid
INV017136,CUST0254,2024-08-04,2024-09-03,40027.42,40027.42,Paid
INV017115,CUST0191,2024-08-04,2024-09-03,31947.36,31947.36,Paid
INV017071,CUST0046,2024-08-04,2024-09-03,51984.17,51984.17,Paid
INV017127,CUST0227,2024-08-04,2024-09-03,57196.58,57196.58,Paid
INV017054,CUST0003,2024-08-04,2024-09-03,49144.07,49144.07,Paid
INV017075,CUST0053,2024-08-04,2024-09-03,43419.96,43419.96,Paid
INV017102,CUST0154,2024-08-04,2024-09-03,44310.25,44310.25,Paid
INV017133,CUST0247,2024-08-04,2024-09-03,18925.59,18925.59,Paid
INV017124,CUST0220,2024-08-04,2024-09-03,49217.25,49217.25,Paid
INV017174,CUST0348,2024-08-04,2024-09-03,49883.62,49883.62,Paid
INV017154,CUST0289,2024-08-04,2024-09-03,26506.26,26506.26,Paid
INV017152,CUST0285,2024-08-04,2024-09-03,24713.55,13935.48,Partially Paid
INV017151,CUST0281,2024-08-04,2024-09-03,12214.32,12214.32,Paid
INV017091,CUST0125,2024-08-04,2024-09-03,59376.3,59376.3,Paid
INV017123,CUST0218,2024-08-04,2024-09-03,41463.03,41463.03,Paid
INV017122,CUST0212,2024-08-04,2024-09-03,15583.03,15583.03,Paid
INV017165,CUST0318,2024-08-04,2024-09-03,56241.79,56241.79,Paid
INV017089,CUST0113,2024-08-04,2024-09-03,29688.91,29688.91,Paid
INV017147,CUST0271,2024-08-04,2024-09-03,25988.91,25988.91,Paid
INV017079,CUST0071,2024-08-04,2024-09-03,56678.35,56678.35,Paid
INV017164,CUST0317,2024-08-04,2024-09-03,35560.34,35560.34,Paid
INV017280,CUST0272,2024-08-05,2024-09-04,41263.64,41263.64,Paid
INV017215,CUST0089,2024-08-05,2024-09-04,62695.3,62695.3,Paid
INV017288,CUST0286,2024-08-05,2024-09-04,34812.75,26141.93,Partially Paid
INV017284,CUST0280,2024-08-05,2024-09-04,53809.28,53809.28,Paid
INV017283,CUST0278,2024-08-05,2024-09-04,51930.52,51930.52,Paid
INV017228,CUST0119,2024-08-05,2024-09-04,28820.88,28820.88,Paid
INV017252,CUST0195,2024-08-05,2024-09-04,53923.43,53923.43,Paid
INV017240,CUST0161,2024-08-05,2024-09-04,36921.84,36921.84,Paid
INV017241,CUST0167,2024-08-05,2024-09-04,34498.98,34498.98,Paid
INV017248,CUST0187,2024-08-05,2024-09-04,47004.25,47004.25,Paid
INV017258,CUST0214,2024-08-05,2024-09-04,57600.94,57600.94,Paid
INV017302,CUST0327,2024-08-05,2024-09-04,28895.39,28895.39,Paid
INV017236,CUST0151,2024-08-05,2024-09-04,38033.28,38033.28,Paid
INV017308,CUST0341,2024-08-05,2024-09-04,60002.08,60002.08,Paid
INV017315,CUST0352,2024-08-05,2024-09-04,19537.29,19537.29,Paid
INV017312,CUST0349,2024-08-05,2024-09-04,11157.57,11157.57,Paid
INV017190,CUST0010,2024-08-05,2024-09-04,34377.44,34377.44,Paid
INV017253,CUST0199,2024-08-06,2024-09-05,47459.43,47459.43,Paid
INV017271,CUST0255,2024-08-06,2024-09-05,35113.52,35113.52,Paid
INV017265,CUST0234,2024-08-06,2024-09-05,40392.19,40392.19,Paid
INV017232,CUST0127,2024-08-06,2024-09-05,51032.73,51032.73,Paid
INV017192,CUST0018,2024-08-06,2024-09-05,32135.25,32135.25,Paid
INV017278,CUST0270,2024-08-06,2024-09-05,48280.64,48280.64,Paid
INV017201,CUST0048,2024-08-06,2024-09-05,36245.35,36245.35,Paid
INV017243,CUST0170,2024-08-06,2024-09-05,28890.05,28890.05,Paid
INV017281,CUST0273,2024-08-06,2024-09-05,26622.68,26622.68,Paid
INV017196,CUST0031,2024-08-06,2024-09-05,25542.49,25542.49,Paid
INV017245,CUST0177,2024-08-06,2024-09-05,50484.72,50484.72,Paid
INV017286,CUST0284,2024-08-06,2024-09-05,48288.14,48288.14,Paid
INV017270,CUST0252,2024-08-06,2024-09-05,49754.65,49754.65,Paid
INV017219,CUST0096,2024-08-06,2024-09-05,37546.83,37546.83,Paid
INV017269,CUST0249,2024-08-06,2024-09-05,43880.01,43880.01,Paid
INV017259,CUST0218,2024-08-06,2024-09-05,46398.18,46398.18,Paid
INV017309,CUST0342,2024-08-06,2024-09-05,58768.8,58768.8,Paid
INV017293,CUST0303,2024-08-06,2024-09-05,33870.1,33870.1,Paid
INV017324,CUST0367,2024-08-06,2024-09-05,43932.01,43932.01,Paid
INV017294,CUST0304,2024-08-06,2024-09-05,39291.94,39291.94,Paid
INV017295,CUST0306,2024-08-06,2024-09-05,71708.86,71708.86,Paid
INV017210,CUST0080,2024-08-06,2024-09-05,56655.07,50559.94,Partially Paid
INV017287,CUST0285,2024-08-06,2024-09-05,29439.32,29439.32,Paid
INV017249,CUST0192,2024-08-06,2024-09-05,30018.21,30018.21,Paid
INV017257,CUST0211,2024-08-06,2024-09-05,33781.77,33781.77,Paid
INV017304,CUST0330,2024-08-06,2024-09-05,19412.72,19412.72,Paid
INV017200,CUST0042,2024-08-06,2024-09-05,67176.13,67176.13,Paid
INV017261,CUST0221,2024-08-07,2024-09-06,27097.26,27097.26,Paid
INV017318,CUST0356,2024-08-07,2024-09-06,25905.85,25905.85,Paid
INV017263,CUST0225,2024-08-07,2024-09-06,51900.23,51900.23,Paid
INV017316,CUST0353,2024-08-07,2024-09-06,33559.67,33559.67,Paid
INV017242,CUST0169,2024-08-07,2024-09-06,34383.2,34383.2,Paid
INV017307,CUST0340,2024-08-07,2024-09-06,25018.56,25018.56,Paid
INV017233,CUST0131,2024-08-07,2024-09-06,29563.62,29563.62,Paid
INV017204,CUST0061,2024-08-07,2024-09-06,43827.62,43827.62,Paid
INV017306,CUST0338,2024-08-07,2024-09-06,35731.69,35731.69,Paid
INV017297,CUST0315,2024-08-07,2024-09-06,19875.15,19875.15,Paid
INV017292,CUST0302,2024-08-07,2024-09-06,42496.63,42496.63,Paid
INV017193,CUST0026,2024-08-07,2024-09-06,43684.09,43684.09,Paid
INV017310,CUST0345,2024-08-07,2024-09-06,31279.61,31279.61,Paid
INV017225,CUST0108,2024-08-07,2024-09-06,70658.34,70658.34,Paid
INV017230,CUST0121,2024-08-07,2024-09-06,30364.01,30364.01,Paid
INV017276,CUST0266,2024-08-07,2024-09-06,44942.95,44942.95,Paid
INV017311,CUST0347,2024-08-08,2024-09-07,36293.44,36293.44,Paid
INV017290,CUST0297,2024-08-08,2024-09-07,18249.85,18249.85,Paid
INV017279,CUST0271,2024-08-08,2024-09-07,23616.05,23616.05,Paid
INV017299,CUST0319,2024-08-08,2024-09-07,56173.21,56173.21,Paid
INV017264,CUST0230,2024-08-08,2024-09-07,63414.55,63414.55,Paid
INV017282,CUST0274,2024-08-08,2024-09-07,36698.81,36698.81,Paid
INV017255,CUST0201,2024-08-08,2024-09-07,58177.13,58177.13,Paid
INV017272,CUST0257,2024-08-08,2024-09-07,76580.48,76580.48,Paid
INV017195,CUST0030,2024-08-08,2024-09-07,33163.51,33163.51,Paid
INV017251,CUST0194,2024-08-08,2024-09-07,32063.79,32063.79,Paid
INV017199,CUST0038,2024-08-08,2024-09-07,75962.09,75962.09,Paid
INV017198,CUST0036,2024-08-08,2024-09-07,51037.02,51037.02,Paid
INV017189,CUST0006,2024-08-08,2024-09-07,39648.4,39648.4,Paid
INV017231,CUST0126,2024-08-08,2024-09-07,44605.63,44605.63,Paid
INV017218,CUST0095,2024-08-08,2024-09-07,64340.23,64340.23,Paid
INV017244,CUST0175,2024-08-08,2024-09-07,34466.24,34466.24,Paid
INV017208,CUST0077,2024-08-08,2024-09-07,22516.67,22516.67,Paid
INV017191,CUST0016,2024-08-08,2024-09-07,47638.56,47638.56,Paid
INV017188,CUST0003,2024-08-08,2024-09-07,50092.09,50092.09,Paid
INV017214,CUST0087,2024-08-08,2024-09-07,40257.09,40257.09,Paid
INV017217,CUST0094,2024-08-09,2024-09-08,44818.91,44818.91,Paid
INV017216,CUST0092,2024-08-09,2024-09-08,48831.66,48831.66,Paid
