payment_id,invoice_id,customer_id,date,amount
PAY016712,INV014978,CUST0259,2024-04-20,44140.44
PAY016714,INV014980,CUST0263,2024-04-20,44117.07
PAY016659,INV014930,CUST0119,2024-04-20,30842.17
PAY016699,INV014967,CUST0227,2024-04-20,23559.42
PAY016533,INV014810,CUST0178,2024-04-20,19128.37
PAY016688,INV014957,CUST0207,2024-04-20,28135.04
PAY016564,INV014841,CUST0260,2024-04-20,6102.54
PAY016775,INV015036,CUST0033,2024-04-21,55669.3
PAY016795,INV015055,CUST0094,2024-04-21,51119.22
PAY016777,INV015038,CUST0036,2024-04-21,52648.56
PAY016882,INV015135,CUST0335,2024-04-21,49179.12
PAY016770,INV015032,CUST0028,2024-04-21,47341.05
PAY016781,INV015041,CUST0049,2024-04-21,39281.57
PAY016582,INV014856,CUST0288,2024-04-21,29343.51
PAY016791,INV015051,CUST0084,2024-04-21,62490.76
PAY016858,INV015113,CUST0280,2024-04-21,51945.12
PAY016783,INV015043,CUST0053,2024-04-21,43910.94
PAY016830,INV015087,CUST0199,2024-04-21,44997.69
PAY016650,INV014921,CUST0099,2024-04-21,29072.68
PAY016810,INV015069,CUST0149,2024-04-21,42124.91
PAY016878,INV015131,CUST0320,2024-04-21,13212.82
PAY016661,INV014932,CUST0122,2024-04-21,17702.39
PAY016713,INV014979,CUST0261,2024-04-21,41173.56
PAY016740,INV015005,CUST0313,2024-04-21,32469.65
PAY016484,INV014766,CUST0044,2024-04-21,16094.21
PAY016611,INV014883,CUST0002,2024-04-21,30575.53
PAY016778,INV015039,CUST0043,2024-04-22,43996.34
PAY016470,INV014754,CUST0018,2024-04-22,32955.57
PAY016877,INV015130,CUST0319,2024-04-22,49629.7
PAY016788,INV015048,CUST0071,2024-04-22,58348.36
PAY016851,INV015107,CUST0268,2024-04-22,49908.44
PAY016562,INV014839,CUST0256,2024-04-22,22264.48
PAY016838,INV015095,CUST0218,2024-04-22,40059.75
PAY016512,INV014791,CUST0113,2024-04-22,19572.27
PAY016779,INV015040,CUST0046,2024-04-22,22661.29
PAY016827,INV015084,CUST0192,2024-04-22,29845.21
PAY016537,INV014814,CUST0189,2024-04-22,10669.68
PAY016959,INV015203,CUST0166,2024-04-22,43143.01
PAY016799,INV015059,CUST0106,2024-04-22,46032.78
PAY016850,INV015106,CUST0267,2024-04-22,53643.88
PAY016824,INV015081,CUST0182,2024-04-22,47348.19
PAY016839,INV015096,CUST0224,2024-04-22,29876.66
PAY016765,INV015028,CUST0009,2024-04-22,38324.45
PAY016612,INV014884,CUST0008,2024-04-22,21291.98
PAY016820,INV015077,CUST0169,2024-04-22,40501.16
PAY016812,INV015070,CUST0151,2024-04-23,26695.82
PAY016813,INV015071,CUST0152,2024-04-23,11838.23
PAY016816,INV015073,CUST0154,2024-04-23,37133.3
PAY016796,INV015056,CUST0096,2024-04-23,43719.26
PAY016829,INV015086,CUST0195,2024-04-23,56409.23
PAY016826,INV015083,CUST0184,2024-04-23,42984.36
PAY016793,INV015053,CUST0089,2024-04-23,64447.41
PAY016807,INV015066,CUST0126,2024-04-23,42966.07
PAY016872,INV015126,CUST0304,2024-04-23,35715.05
PAY016853,INV015109,CUST0271,2024-04-23,8160.74
PAY016883,INV015136,CUST0341,2024-04-23,51197.41
PAY016359,INV014651,CUST0113,2024-04-23,13180.08
PAY016643,INV014915,CUST0082,2024-04-23,31322.94
PAY016695,INV014964,CUST0221,2024-04-23,24109.62
PAY017040,INV015276,CUST0341,2024-04-23,52877.68
PAY016616,INV014887,CUST0016,2024-04-23,25671.41
PAY016764,INV015027,CUST0007,2024-04-23,49187.23
PAY016657,INV014928,CUST0113,2024-04-23,28576.55
PAY016837,INV015094,CUST0213,2024-04-24,40810.27
PAY016865,INV015120,CUST0293,2024-04-24,31794.26
PAY016834,INV015091,CUST0209,2024-04-24,46529.61
PAY016880,INV015133,CUST0323,2024-04-24,46732.07
PAY016647,INV014919,CUST0095,2024-04-24,74538.78
PAY016509,INV014788,CUST0107,2024-04-24,22209.51
PAY016792,INV015052,CUST0085,2024-04-24,45965.4
PAY016700,INV014968,CUST0229,2024-04-24,13983.23
PAY016965,INV015209,CUST0181,2024-04-24,54649.63
PAY016930,INV015179,CUST0099,2024-04-24,58820.29
PAY016876,INV015129,CUST0309,2024-04-24,62565.32
PAY016982,INV015226,CUST0234,2024-04-24,39845.96
PAY016861,INV015116,CUST0287,2024-04-24,59990.21
PAY016845,INV015102,CUST0255,2024-04-24,33876.66
PAY016801,INV015060,CUST0108,2024-04-24,23829.12
PAY016847,INV015104,CUST0258,2024-04-24,42256.78
PAY016603,INV014875,CUST0336,2024-04-24,33651.48
PAY016798,INV015058,CUST0103,2024-04-24,56957.27
PAY016797,INV015057,CUST0101,2024-04-24,43865.96
PAY016771,INV015033,CUST0029,2024-04-24,55832.07
PAY016825,INV015082,CUST0183,2024-04-24,57605.33
PAY016886,INV015139,CUST0347,2024-04-24,41665.7
PAY016867,INV015122,CUST0298,2024-04-24,45054.15
PAY016821,INV015078,CUST0173,2024-04-25,62646.02
PAY016852,INV015108,CUST0270,2024-04-25,48416.75
PAY016971,INV015215,CUST0198,2024-04-25,51604.47
PAY016841,INV015098,CUST0227,2024-04-25,43983.05
PAY016715,INV014981,CUST0264,2024-04-25,23432.86
PAY016873,INV015127,CUST0306,2024-04-25,79213.8
PAY016921,INV015170,CUST0080,2024-04-25,62149.1
PAY016981,INV015225,CUST0230,2024-04-25,58740.29
PAY016869,INV015124,CUST0301,2024-04-25,31689.82
PAY016835,INV015092,CUST0211,2024-04-26,32758.45
PAY016973,INV015217,CUST0200,2024-04-26,48748.72
PAY016849,INV015105,CUST0262,2024-04-26,27604.21
PAY016945,INV015192,CUST0127,2024-04-26,44649.6
PAY017023,INV015261,CUST0309,2024-04-26,62599.38
PAY016787,INV015047,CUST0069,2024-04-26,46706.83
PAY016768,INV015030,CUST0016,2024-04-26,28278.54
PAY017042,INV015278,CUST0347,2024-04-26,32156.96
PAY016759,INV015023,CUST0351,2024-04-26,36338.28
PAY016923,INV015172,CUST0085,2024-04-26,44884.94
PAY016809,INV015068,CUST0137,2024-04-26,36000.94
PAY016902,INV015153,CUST0042,2024-04-26,60426.22
PAY016934,INV015182,CUST0103,2024-04-26,57785.08
PAY016955,INV015199,CUST0154,2024-04-26,37730.04
PAY016939,INV015187,CUST0117,2024-04-26,42863.79
PAY016947,INV015194,CUST0130,2024-04-26,49456.41
PAY017015,INV015254,CUST0287,2024-04-27,57856.12
PAY016963,INV015207,CUST0175,2024-04-27,33801.96
PAY016975,INV015219,CUST0211,2024-04-27,34072.83
PAY016913,INV015163,CUST0065,2024-04-27,53655.0
PAY017043,INV015279,CUST0350,2024-04-27,37619.46
PAY017011,INV015251,CUST0283,2024-04-27,58104.21
PAY017031,INV015268,CUST0323,2024-04-27,56414.24
PAY016871,INV015125,CUST0302,2024-04-27,13589.36
PAY017010,INV015250,CUST0282,2024-04-27,42402.83
PAY016967,INV015211,CUST0187,2024-04-27,49685.52
PAY016986,INV015229,CUST0241,2024-04-27,43920.38
PAY016998,INV015240,CUST0263,2024-04-27,45623.25
PAY017004,INV015246,CUST0271,2024-04-27,13609.21
PAY016918,INV015167,CUST0075,2024-04-27,43353.36
PAY016681,INV014950,CUST0187,2024-04-27,23798.64
PAY016840,INV015097,CUST0225,2024-04-27,50596.09
PAY016711,INV014977,CUST0255,2024-04-27,18465.96
PAY016565,INV014841,CUST0260,2024-04-27,5385.94
PAY016766,INV015029,CUST0015,2024-04-27,33750.61
PAY016763,INV015026,CUST0006,2024-04-27,26626.45
PAY016674,INV014944,CUST0171,2024-04-27,19267.81
PAY016755,INV015019,CUST0346,2024-04-27,6820.76
PAY017020,INV015258,CUST0298,2024-04-28,46306.39
PAY016895,INV015147,CUST0032,2024-04-28,27891.36
PAY016555,INV014832,CUST0237,2024-04-28,38247.13
PAY016726,INV014992,CUST0289,2024-04-28,10623.75
PAY016662,INV014932,CUST0122,2024-04-28,9690.44
PAY016997,INV015239,CUST0262,2024-04-28,44551.04
PAY016925,INV015174,CUST0090,2024-04-28,42537.88
PAY016989,INV015232,CUST0252,2024-04-28,58442.19
PAY016983,INV015227,CUST0235,2024-04-28,47455.32
PAY016891,INV015144,CUST0023,2024-04-28,51661.88
PAY016739,INV015004,CUST0312,2024-04-28,19889.05
PAY016976,INV015220,CUST0213,2024-04-28,21487.89
PAY016942,INV015190,CUST0125,2024-04-28,60770.23
PAY016974,INV015218,CUST0205,2024-04-28,70089.39
PAY016430,INV014717,CUST0281,2024-04-28,13057.58
PAY016692,INV014961,CUST0215,2024-04-28,13594.77
PAY016485,INV014766,CUST0044,2024-04-28,12733.83
PAY016969,INV015213,CUST0193,2024-04-28,33143.79
PAY016956,INV015200,CUST0157,2024-04-28,39503.04
PAY016964,INV015208,CUST0177,2024-04-28,58729.34
PAY016928,INV015177,CUST0096,2024-04-28,43112.93
PAY017022,INV015260,CUST0304,2024-04-28,38533.04
PAY017001,INV015243,CUST0267,2024-04-28,47733.34
PAY016962,INV015206,CUST0170,2024-04-28,32655.84
PAY016868,INV015123,CUST0300,2024-04-28,45536.12
PAY017041,INV015277,CUST0342,2024-04-28,64479.22
PAY016818,INV015075,CUST0160,2024-04-28,44493.03
PAY016784,INV015044,CUST0057,2024-04-28,33781.57
PAY017033,INV015270,CUST0325,2024-04-28,41433.49
PAY016822,INV015079,CUST0178,2024-04-28,18211.11
PAY016860,INV015115,CUST0285,2024-04-28,27824.22
PAY016804,INV015063,CUST0113,2024-04-28,29902.71
PAY016881,INV015134,CUST0330,2024-04-29,15980.42
PAY016987,INV015230,CUST0244,2024-04-29,41561.41
PAY016990,INV015233,CUST0255,2024-04-29,40515.11
PAY016932,INV015181,CUST0102,2024-04-29,12985.88
PAY017028,INV015265,CUST0319,2024-04-29,59831.62
PAY016888,INV015141,CUST0006,2024-04-29,44365.29
PAY016817,INV015074,CUST0157,2024-04-29,41824.73
PAY016916,INV015166,CUST0073,2024-04-29,25667.12
PAY016980,INV015224,CUST0228,2024-04-29,89642.06
PAY016938,INV015186,CUST0109,2024-04-29,53944.26
PAY017036,INV015272,CUST0327,2024-04-29,27493.86
PAY016979,INV015223,CUST0221,2024-04-29,25808.88
PAY016780,INV015040,CUST0046,2024-04-29,32466.6
PAY016819,INV015076,CUST0168,2024-04-29,51096.5
PAY017009,INV015249,CUST0277,2024-04-29,43467.95
PAY016946,INV015193,CUST0129,2024-04-29,48401.11
PAY016879,INV015132,CUST0321,2024-04-29,25388.5
PAY016863,INV015118,CUST0289,2024-04-29,27394.26
PAY016901,INV015152,CUST0040,2024-04-29,41759.15
PAY017012,INV015252,CUST0284,2024-04-29,49776.61
PAY016893,INV015146,CUST0029,2024-04-29,25780.77
PAY016896,INV015148,CUST0034,2024-04-29,28800.49
PAY016735,INV015000,CUST0303,2024-04-30,26614.32
PAY016814,INV015071,CUST0152,2024-04-30,12842.22
PAY016828,INV015085,CUST0194,2024-04-30,29230.86
PAY016936,INV015184,CUST0106,2024-04-30,39496.29
PAY016966,INV015210,CUST0183,2024-04-30,49280.93
PAY016815,INV015072,CUST0153,2024-04-30,29079.86
PAY016968,INV015212,CUST0192,2024-04-30,30067.52
PAY016957,INV015201,CUST0160,2024-04-30,41011.88
PAY016836,INV015093,CUST0212,2024-04-30,20425.51
PAY017029,INV015266,CUST0320,2024-04-30,29185.2
PAY016854,INV015109,CUST0271,2024-04-30,15768.79
PAY016924,INV015173,CUST0087,2024-04-30,42849.48
PAY016885,INV015138,CUST0346,2024-04-30,8638.03
PAY016774,INV015035,CUST0031,2024-04-30,21488.21
PAY016892,INV015145,CUST0026,2024-04-30,45579.38
PAY016991,INV015234,CUST0257,2024-04-30,82803.99
PAY016785,INV015045,CUST0065,2024-04-30,49640.31
PAY016769,INV015031,CUST0023,2024-04-30,51755.72
PAY017002,INV015244,CUST0268,2024-05-01,51549.06
PAY016548,INV014825,CUST0215,2024-05-01,16159.48
PAY016607,INV014879,CUST0349,2024-05-01,11810.59
PAY017000,INV015242,CUST0266,2024-05-01,47643.3
PAY017061,INV015295,CUST0044,2024-05-01,29504.04
PAY016884,INV015137,CUST0344,2024-05-01,33659.45
PAY016844,INV015101,CUST0242,2024-05-01,38713.85
PAY016900,INV015151,CUST0038,2024-05-01,69160.22
PAY016701,INV014968,CUST0229,2024-05-01,15145.54
PAY016789,INV015049,CUST0072,2024-05-01,49758.57
PAY016866,INV015120,CUST0293,2024-05-01,18541.72
PAY016929,INV015178,CUST0098,2024-05-01,49996.09
PAY016911,INV015161,CUST0057,2024-05-01,41281.4
PAY017151,INV015376,CUST0272,2024-05-01,47673.14
PAY016914,INV015164,CUST0069,2024-05-01,39060.33
PAY016761,INV015025,CUST0002,2024-05-01,36872.1
PAY016915,INV015165,CUST0071,2024-05-01,56613.37
PAY016943,INV015191,CUST0126,2024-05-01,20089.9
PAY016920,INV015169,CUST0079,2024-05-01,36871.6
PAY017021,INV015259,CUST0302,2024-05-02,45318.6
PAY017018,INV015256,CUST0290,2024-05-02,46929.81
PAY016970,INV015214,CUST0195,2024-05-02,46306.16
PAY016972,INV015216,CUST0199,2024-05-02,47053.95
PAY017039,INV015275,CUST0333,2024-05-02,25760.3
PAY017067,INV015301,CUST0057,2024-05-02,33501.58
PAY016996,INV015238,CUST0261,2024-05-02,42377.48
PAY016988,INV015231,CUST0249,2024-05-02,39452.83
PAY016951,INV015197,CUST0141,2024-05-02,18015.95
PAY016937,INV015185,CUST0108,2024-05-02,81525.59
PAY016922,INV015171,CUST0084,2024-05-02,57749.52
PAY016927,INV015176,CUST0095,2024-05-02,67237.37
PAY017085,INV015317,CUST0109,2024-05-02,28881.06
PAY016899,INV015150,CUST0036,2024-05-02,53035.54
PAY016935,INV015183,CUST0105,2024-05-02,60353.41
PAY016772,INV015034,CUST0030,2024-05-02,18708.61
PAY016940,INV015188,CUST0120,2024-05-02,36849.82
PAY017181,INV015402,CUST0341,2024-05-02,49529.24
PAY017080,INV015312,CUST0094,2024-05-02,46922.39
PAY016786,INV015046,CUST0066,2024-05-02,34554.21
PAY017115,INV015342,CUST0183,2024-05-02,54809.33
PAY016862,INV015117,CUST0288,2024-05-02,27288.26
PAY016953,INV015198,CUST0153,2024-05-02,14092.77
PAY017184,INV015405,CUST0344,2024-05-02,32150.76
PAY017032,INV015269,CUST0324,2024-05-03,59791.57
PAY017119,INV015346,CUST0193,2024-05-03,34269.71
PAY017003,INV015245,CUST0270,2024-05-03,49498.03
PAY017154,INV015380,CUST0282,2024-05-03,15365.14
PAY016992,INV015235,CUST0258,2024-05-03,45212.49
PAY016926,INV015175,CUST0094,2024-05-03,43608.27
PAY016958,INV015202,CUST0161,2024-05-03,26914.73
PAY016903,INV015154,CUST0043,2024-05-03,43652.76
PAY016960,INV015204,CUST0167,2024-05-03,39531.57
PAY017058,INV015292,CUST0033,2024-05-03,43598.78
PAY016526,INV014803,CUST0159,2024-05-03,26796.72
PAY017081,INV015313,CUST0096,2024-05-03,42176.62
PAY017126,INV015353,CUST0209,2024-05-03,46768.19
PAY017168,INV015391,CUST0309,2024-05-04,64913.17
PAY017006,INV015247,CUST0273,2024-05-04,32418.61
PAY017026,INV015264,CUST0317,2024-05-04,15408.1
PAY017030,INV015267,CUST0321,2024-05-04,22849.81
PAY016589,INV014863,CUST0307,2024-05-04,24587.2
PAY016907,INV015157,CUST0049,2024-05-04,37369.05
PAY016782,INV015042,CUST0051,2024-05-04,25506.27
PAY017097,INV015327,CUST0142,2024-05-04,66775.48
PAY017005,INV015246,CUST0271,2024-05-04,15085.94
PAY016912,INV015162,CUST0061,2024-05-04,40386.82
PAY017112,INV015339,CUST0177,2024-05-04,60245.89
PAY016978,INV015222,CUST0218,2024-05-04,49437.52
PAY017152,INV015378,CUST0277,2024-05-04,46049.42
PAY017120,INV015347,CUST0195,2024-05-04,47970.37
PAY017056,INV015291,CUST0029,2024-05-05,28392.35
PAY017133,INV015360,CUST0225,2024-05-05,58804.57
PAY017072,INV015304,CUST0069,2024-05-05,41075.41
PAY017054,INV015289,CUST0023,2024-05-05,50483.99
PAY017037,INV015273,CUST0329,2024-05-05,24448.9
PAY017123,INV015350,CUST0201,2024-05-05,45088.99
PAY017157,INV015382,CUST0286,2024-05-05,25974.92
PAY016919,INV015168,CUST0077,2024-05-05,23885.1
PAY016806,INV015065,CUST0119,2024-05-05,28598.17
PAY016727,INV014992,CUST0289,2024-05-05,16602.5
PAY017149,INV015374,CUST0270,2024-05-05,47442.63
PAY017130,INV015357,CUST0218,2024-05-05,22317.38
PAY017338,INV015542,CUST0334,2024-05-06,49826.01
PAY017048,INV015283,CUST0007,2024-05-06,50403.12
PAY017070,INV015303,CUST0067,2024-05-06,33635.91
PAY017094,INV015324,CUST0129,2024-05-06,46094.45
PAY017075,INV015307,CUST0075,2024-05-06,51085.56
PAY017025,INV015263,CUST0312,2024-05-06,20512.13
PAY017038,INV015274,CUST0332,2024-05-06,18696.25
PAY017053,INV015288,CUST0016,2024-05-06,56928.74
PAY017079,INV015311,CUST0089,2024-05-06,67206.58
PAY017150,INV015375,CUST0271,2024-05-06,26543.9
PAY016917,INV015166,CUST0073,2024-05-06,18846.96
PAY017109,INV015337,CUST0174,2024-05-06,54214.52
PAY017186,INV015407,CUST0347,2024-05-06,37670.67
PAY017007,INV015248,CUST0274,2024-05-06,20654.35
PAY017147,INV015372,CUST0268,2024-05-06,54400.55
PAY017172,INV015394,CUST0322,2024-05-06,26054.37
PAY016931,INV015180,CUST0100,2024-05-06,44567.68
PAY017128,INV015355,CUST0214,2024-05-06,48996.93
PAY017178,INV015399,CUST0334,2024-05-06,54203.22
PAY016897,INV015148,CUST0034,2024-05-06,14207.19
PAY016933,INV015181,CUST0102,2024-05-06,29128.02
PAY016894,INV015146,CUST0029,2024-05-06,28557.06
PAY017185,INV015406,CUST0345,2024-05-06,27850.91
PAY017121,INV015348,CUST0199,2024-05-07,56658.93
PAY017059,INV015293,CUST0040,2024-05-07,45892.44
PAY017189,INV015409,CUST0350,2024-05-07,41173.84
PAY017304,INV015513,CUST0270,2024-05-07,46847.27
PAY017087,INV015318,CUST0112,2024-05-07,49619.7
PAY017073,INV015305,CUST0071,2024-05-07,57646.87
PAY017050,INV015285,CUST0009,2024-05-07,34153.47
PAY017190,INV015410,CUST0352,2024-05-07,20141.72
PAY017095,INV015325,CUST0135,2024-05-07,29018.18
PAY016948,INV015195,CUST0135,2024-05-07,27988.67
PAY017216,INV015435,CUST0071,2024-05-07,68594.2
PAY017160,INV015385,CUST0293,2024-05-07,40807.15
PAY016993,INV015236,CUST0259,2024-05-07,39375.03
PAY016999,INV015241,CUST0265,2024-05-07,24937.53
PAY016571,INV014847,CUST0269,2024-05-07,7848.36
PAY017019,INV015257,CUST0297,2024-05-07,15898.3
PAY017163,INV015387,CUST0300,2024-05-07,60548.75
PAY017016,INV015255,CUST0288,2024-05-07,16580.53
PAY016908,INV015158,CUST0050,2024-05-07,27828.89
PAY017164,INV015388,CUST0302,2024-05-07,49238.43
PAY017159,INV015384,CUST0289,2024-05-07,29004.93
PAY016944,INV015191,CUST0126,2024-05-08,21522.41
PAY017165,INV015389,CUST0304,2024-05-08,39272.02
PAY017234,INV015450,CUST0120,2024-05-08,43991.85
PAY017083,INV015315,CUST0105,2024-05-08,74208.07
PAY017251,INV015466,CUST0157,2024-05-08,15489.0
PAY017162,INV015386,CUST0294,2024-05-08,73285.1
PAY017101,INV015330,CUST0154,2024-05-08,43370.98
PAY017259,INV015472,CUST0175,2024-05-08,39995.33
PAY017175,INV015396,CUST0327,2024-05-08,30542.86
PAY017074,INV015306,CUST0073,2024-05-08,36686.6
PAY017049,INV015284,CUST0008,2024-05-08,16860.34
PAY017206,INV015426,CUST0043,2024-05-08,45574.48
PAY017044,INV015280,CUST0351,2024-05-08,29831.84
PAY017131,INV015358,CUST0223,2024-05-08,53304.39
PAY017187,INV015408,CUST0348,2024-05-08,19766.89
PAY017063,INV015297,CUST0049,2024-05-08,34728.57
PAY016846,INV015103,CUST0256,2024-05-08,21785.43
PAY017158,INV015383,CUST0287,2024-05-08,57288.1
PAY017281,INV015493,CUST0225,2024-05-08,57294.69
PAY017142,INV015368,CUST0257,2024-05-09,32846.03
PAY017096,INV015326,CUST0137,2024-05-09,42307.78
PAY017114,INV015341,CUST0181,2024-05-09,55256.77
PAY017127,INV015354,CUST0213,2024-05-09,43625.34
PAY017191,INV015411,CUST0353,2024-05-09,41540.83
PAY017100,INV015329,CUST0153,2024-05-09,25225.56
PAY017174,INV015395,CUST0324,2024-05-09,32211.94
PAY017169,INV015392,CUST0317,2024-05-09,42460.37
PAY017166,INV015390,CUST0306,2024-05-09,51667.07
PAY017116,INV015343,CUST0186,2024-05-09,39921.34
PAY017132,INV015359,CUST0224,2024-05-09,27215.73
PAY017135,INV015362,CUST0235,2024-05-09,43462.31
PAY017140,INV015366,CUST0253,2024-05-09,40484.39
PAY017122,INV015349,CUST0200,2024-05-09,49407.47
PAY017277,INV015489,CUST0209,2024-05-09,48537.78
PAY017293,INV015503,CUST0255,2024-05-09,42295.19
PAY017179,INV015400,CUST0335,2024-05-09,47216.86
PAY017193,INV015413,CUST0010,2024-05-09,31065.79
PAY017205,INV015425,CUST0042,2024-05-09,64020.13
PAY017024,INV015262,CUST0311,2024-05-09,25675.37
PAY017060,INV015294,CUST0043,2024-05-09,38876.4
PAY017093,INV015323,CUST0128,2024-05-09,36650.14
PAY017065,INV015299,CUST0053,2024-05-09,43776.49
PAY017331,INV015535,CUST0323,2024-05-09,45756.71
PAY017203,INV015423,CUST0036,2024-05-09,42047.08
PAY017052,INV015287,CUST0013,2024-05-09,36763.75
PAY017082,INV015314,CUST0103,2024-05-09,61490.22
PAY016954,INV015198,CUST0153,2024-05-09,8880.52
PAY017242,INV015458,CUST0134,2024-05-09,50308.0
PAY016949,INV015196,CUST0137,2024-05-09,12944.63
PAY016773,INV015034,CUST0030,2024-05-09,20573.13
PAY016890,INV015143,CUST0018,2024-05-09,33561.82
PAY017088,INV015319,CUST0117,2024-05-09,47222.13
PAY016952,INV015197,CUST0141,2024-05-09,14327.42
PAY017086,INV015317,CUST0109,2024-05-09,17318.31
PAY017051,INV015286,CUST0012,2024-05-09,18403.77
PAY016941,INV015189,CUST0123,2024-05-09,35314.57
PAY017217,INV015436,CUST0075,2024-05-10,21202.32
PAY016910,INV015160,CUST0055,2024-05-10,39689.08
PAY017145,INV015370,CUST0263,2024-05-10,43589.7
PAY017290,INV015500,CUST0252,2024-05-10,66558.43
PAY016961,INV015205,CUST0168,2024-05-10,47867.24
PAY016889,INV015142,CUST0012,2024-05-10,17476.22
PAY016598,INV014871,CUST0326,2024-05-10,6240.71
PAY017045,INV015281,CUST0003,2024-05-10,62328.98
PAY017155,INV015380,CUST0282,2024-05-10,28422.86
PAY017013,INV015253,CUST0286,2024-05-10,12160.88
PAY017141,INV015367,CUST0255,2024-05-10,37249.25
PAY017138,INV015364,CUST0241,2024-05-10,48067.09
PAY017062,INV015296,CUST0046,2024-05-10,56123.52
PAY017124,INV015351,CUST0205,2024-05-10,75822.7
PAY017255,INV015469,CUST0166,2024-05-10,31198.65
PAY017118,INV015345,CUST0192,2024-05-10,30246.24
PAY017105,INV015333,CUST0160,2024-05-10,51893.71
PAY017106,INV015334,CUST0161,2024-05-10,31511.61
PAY017240,INV015456,CUST0131,2024-05-11,35086.05
PAY017213,INV015433,CUST0067,2024-05-11,48812.94
PAY017337,INV015541,CUST0333,2024-05-11,24520.27
PAY017078,INV015310,CUST0085,2024-05-11,48869.02
PAY017228,INV015446,CUST0103,2024-05-11,57232.73
PAY017332,INV015536,CUST0324,2024-05-11,47696.68
PAY017224,INV015442,CUST0095,2024-05-11,68346.42
PAY017225,INV015443,CUST0100,2024-05-11,53732.57
PAY016904,INV015155,CUST0045,2024-05-11,5837.84
PAY017182,INV015403,CUST0342,2024-05-11,62410.12
PAY017301,INV015510,CUST0267,2024-05-11,42873.17
PAY017180,INV015401,CUST0339,2024-05-11,43918.82
PAY017312,INV015519,CUST0284,2024-05-11,24298.03
PAY017247,INV015462,CUST0142,2024-05-11,71014.12
PAY017324,INV015529,CUST0304,2024-05-11,37262.0
PAY017208,INV015429,CUST0046,2024-05-11,54305.85
PAY017027,INV015264,CUST0317,2024-05-11,22791.3
PAY017289,INV015499,CUST0249,2024-05-11,38587.42
PAY017134,INV015361,CUST0227,2024-05-11,47863.01
PAY017325,INV015530,CUST0306,2024-05-11,79997.08
PAY017201,INV015421,CUST0033,2024-05-12,47946.08
PAY017275,INV015487,CUST0205,2024-05-12,79188.26
PAY017055,INV015290,CUST0028,2024-05-12,41231.48
PAY017272,INV015484,CUST0200,2024-05-12,40529.77
PAY017347,INV015550,CUST0350,2024-05-12,38802.63
PAY016906,INV015156,CUST0048,2024-05-12,35808.44
PAY017057,INV015291,CUST0029,2024-05-12,33151.2
PAY017102,INV015331,CUST0157,2024-05-12,41155.74
PAY017292,INV015502,CUST0254,2024-05-12,43811.0
PAY017227,INV015445,CUST0102,2024-05-12,53489.55
PAY017282,INV015494,CUST0227,2024-05-12,55376.88
PAY017302,INV015511,CUST0268,2024-05-12,49025.59
PAY016728,INV014993,CUST0291,2024-05-12,21368.8
PAY017125,INV015352,CUST0207,2024-05-12,31110.19
PAY017278,INV015490,CUST0214,2024-05-12,58925.99
PAY017257,INV015470,CUST0169,2024-05-12,36230.21
PAY017284,INV015496,CUST0235,2024-05-12,17132.66
PAY017197,INV015417,CUST0028,2024-05-12,41272.75
PAY017328,INV015532,CUST0313,2024-05-12,36197.99
PAY017261,INV015474,CUST0177,2024-05-13,48895.81
PAY017239,INV015455,CUST0130,2024-05-13,51488.49
PAY017200,INV015420,CUST0032,2024-05-13,36725.66
PAY017207,INV015427,CUST0044,2024-05-13,34400.15
PAY017262,INV015475,CUST0181,2024-05-13,55156.32
PAY017243,INV015459,CUST0135,2024-05-13,11073.67
PAY017231,INV015448,CUST0109,2024-05-13,21046.11
PAY017173,INV015394,CUST0322,2024-05-13,26116.68
PAY017071,INV015303,CUST0067,2024-05-13,18759.64
PAY017321,INV015526,CUST0298,2024-05-13,45709.28
PAY017008,INV015248,CUST0274,2024-05-13,20150.77
PAY017335,INV015539,CUST0327,2024-05-13,32301.23
PAY017336,INV015540,CUST0330,2024-05-13,17680.86
PAY017089,INV015320,CUST0121,2024-05-13,19889.25
PAY017316,INV015522,CUST0290,2024-05-13,45559.87
PAY017310,INV015518,CUST0282,2024-05-13,15991.82
PAY017034,INV015271,CUST0326,2024-05-13,10559.5
PAY017229,INV015447,CUST0106,2024-05-13,30213.16
PAY017297,INV015506,CUST0262,2024-05-13,50918.06
PAY016909,INV015159,CUST0051,2024-05-13,24346.78
PAY017219,INV015437,CUST0079,2024-05-14,38017.17
PAY016572,INV014847,CUST0269,2024-05-14,7241.51
PAY017236,INV015452,CUST0127,2024-05-14,48773.57
PAY017235,INV015451,CUST0123,2024-05-14,34751.59
PAY017212,INV015432,CUST0053,2024-05-14,42340.16
PAY017344,INV015547,CUST0344,2024-05-14,35444.99
PAY017233,INV015449,CUST0112,2024-05-14,42015.91
PAY017348,INV015551,CUST0354,2024-05-14,26135.94
PAY017017,INV015255,CUST0288,2024-05-14,11289.86
PAY017220,INV015438,CUST0080,2024-05-14,62139.33
PAY016977,INV015221,CUST0216,2024-05-14,29713.6
PAY017445,INV015636,CUST0255,2024-05-14,38217.67
PAY017323,INV015528,CUST0302,2024-05-14,45201.79
PAY017202,INV015422,CUST0034,2024-05-14,37343.95
PAY017170,INV015393,CUST0318,2024-05-14,22217.31
PAY017161,INV015385,CUST0293,2024-05-14,18083.44
PAY017156,INV015381,CUST0285,2024-05-14,30738.11
PAY017283,INV015495,CUST0229,2024-05-14,28918.94
